lnc	gname	DBD	DBR_ID	DBR	DBR_chr	DBR_start	DBR_end	DBR_span	DBR_RBR_count	DBR_TFO_count	DBR_RBR_span	DBR_TFO_abj1	DBR_TFO_abj2	DBR_score	DBR_error_rate	DBR_gc_error	BR_list
lnc_inter_chr10_9224	Arpp19	156	lnc_inter_chr10_9224_Arpp19_DBR24	24	chr10	50103	50172	69	1	1532	107	3.5915165856009814	5502.203409140703	28.282637075718014	0.05132637075718016	0.4679373368146214	lnc_inter_chr10_9224_DBR24_Arpp19_RBR1
lnc_inter_chr10_9224	Arid1b	157	lnc_inter_chr10_9224_Arid1b_DBR34	34	chr10	50358	50391	33	1	3	33	1.3943661971830985	4.183098591549296	19	0.19666666666666668	0.39333333333333337	lnc_inter_chr10_9224_DBR34_Arid1b_RBR2
lnc_inter_chr10_9224	0610010F05Rik	157	lnc_inter_chr10_9224_0610010F05Rik_DBR29	29	chr10	50371	50392	21	1	8	51	2.4285714285714284	19.428571428571427	17	0.19	0.38	lnc_inter_chr10_9224_DBR29_0610010F05Rik_RBR2
lnc_inter_chr10_9224	Adamts6	157	lnc_inter_chr10_9224_Adamts6_DBR78	78	chr10	50359	50392	33	1	4	41	1.74468085106383	6.9787234042553195	19	0.19	0.4525	lnc_inter_chr10_9224_DBR78_Adamts6_RBR8
lnc_inter_chr10_9224	Ankrd46	157	lnc_inter_chr10_9224_Ankrd46_DBR23	23	chr10	50371	50392	21	1	2	29	1.380952380952381	2.761904761904762	17	0.19	0.38	lnc_inter_chr10_9224_DBR23_Ankrd46_RBR1
lnc_inter_chr10_9224	Arpp19	157	lnc_inter_chr10_9224_Arpp19_DBR25	25	chr10	50371	50392	21	1	24	85	4.063745019920319	97.52988047808763	16.916666666666668	0.19083333333333333	0.38166666666666665	lnc_inter_chr10_9224_DBR25_Arpp19_RBR1
lnc_inter_chr10_9224	Abcb7	157	lnc_inter_chr10_9224_Abcb7_DBR32	32	chr10	50366	50394	28	1	8	63	3.036144578313253	24.289156626506024	16.75	0.1925	0.39125	lnc_inter_chr10_9224_DBR32_Abcb7_RBR4
lnc_inter_chr10_9224	Abca8a	157	lnc_inter_chr10_9224_Abca8a_DBR47	47	chr10	50371	50396	25	1	21	63	2.97972972972973	62.57432432432432	17.095238095238095	0.19095238095238096	0.3819047619047619	lnc_inter_chr10_9224_DBR47_Abca8a_RBR4
lnc_inter_chr10_9224	Abcg2	157	lnc_inter_chr10_9224_Abcg2_DBR29	29	chr10	50369	50401	32	1	2	25	1.1111111111111112	2.2222222222222223	18	0.2	0.38	lnc_inter_chr10_9224_DBR29_Abcg2_RBR1
lnc_inter_chr10_9224	Afg3l1	157	lnc_inter_chr10_9224_Afg3l1_DBR21	21	chr10	50369	50403	34	1	3	34	1.146067415730337	3.438202247191011	24.666666666666668	0.17	0.44666666666666666	lnc_inter_chr10_9224_DBR21_Afg3l1_RBR2
lnc_inter_chr10_9224	Acbd4	158	lnc_inter_chr10_9224_Acbd4_DBR34	34	chr10	50722	50750	28	1	2	28	1.1666666666666667	2.3333333333333335	19.5	0.19	0.52	lnc_inter_chr10_9224_DBR34_Acbd4_RBR2
lnc_inter_chr10_9224	Apoh	158	lnc_inter_chr10_9224_Apoh_DBR32	32	chr10	50722	50750	28	1	2	24	1.0909090909090908	2.1818181818181817	18	0.18	0.5449999999999999	lnc_inter_chr10_9224_DBR32_Apoh_RBR3
lnc_inter_chr10_9224	Abcg2	159	lnc_inter_chr10_9224_Abcg2_DBR30	30	chr10	52489	52513	24	1	2	27	1.255813953488372	2.511627906976744	17.5	0.185	0.235	lnc_inter_chr10_9224_DBR30_Abcg2_RBR1
lnc_inter_chr10_9224	Adamts6	159	lnc_inter_chr10_9224_Adamts6_DBR79	79	chr10	52486	52514	28	2	3	59	2.9	4.8	16.75	0.1825	0.2275	lnc_inter_chr10_9224_DBR79_Adamts6_RBR6,lnc_inter_chr10_9224_DBR79_Adamts6_RBR8
lnc_inter_chr10_9224	Alg6	159	lnc_inter_chr10_9224_Alg6_DBR19	19	chr10	52494	52514	20	1	10	24	1.2	12	16	0.2	0	lnc_inter_chr10_9224_DBR19_Alg6_RBR3
lnc_inter_chr10_9224	Amigo2	159	lnc_inter_chr10_9224_Amigo2_DBR22	22	chr10	52494	52514	20	1	3	23	1.15	3.4499999999999997	16	0.2	0	lnc_inter_chr10_9224_DBR22_Amigo2_RBR5
lnc_inter_chr10_9224	Ankrd54	159	lnc_inter_chr10_9224_Ankrd54_DBR30	30	chr10	52494	52514	20	1	28	33	1.65	46.2	16	0.2	0	lnc_inter_chr10_9224_DBR30_Ankrd54_RBR2
lnc_inter_chr10_9224	Arpc2	159	lnc_inter_chr10_9224_Arpc2_DBR15	15	chr10	52494	52514	20	1	5	32	1.6	8	16	0.2	0	lnc_inter_chr10_9224_DBR15_Arpc2_RBR2
lnc_inter_chr10_9224	Arsb	159	lnc_inter_chr10_9224_Arsb_DBR19	19	chr10	52494	52514	20	1	4	21	1.05	4.2	16	0.2	0	lnc_inter_chr10_9224_DBR19_Arsb_RBR1
lnc_inter_chr10_9224	Asb2	159	lnc_inter_chr10_9224_Asb2_DBR23	23	chr10	52481	52514	33	1	2	40	2	4	16	0.2	0.25	lnc_inter_chr10_9224_DBR23_Asb2_RBR2
lnc_inter_chr10_9224	Abca8a	159	lnc_inter_chr10_9224_Abca8a_DBR48	48	chr10	52481	52516	35	1	72	83	2.8800000000000003	207.36	23.48611111111111	0.18555555555555556	0.2102777777777778	lnc_inter_chr10_9224_DBR48_Abca8a_RBR3
lnc_inter_chr10_9224	Aen	159	lnc_inter_chr10_9224_Aen_DBR48	48	chr10	52479	52516	37	2	5	46	2.156626506024097	5.626506024096385	17.375	0.18625	0.2105	lnc_inter_chr10_9224_DBR48_Aen_RBR1,lnc_inter_chr10_9224_DBR48_Aen_RBR3
lnc_inter_chr10_9224	Agtr1a	159	lnc_inter_chr10_9224_Agtr1a_DBR70	70	chr10	52481	52516	35	1	21	119	4.59375	96.46875	20.80952380952381	0.19571428571428573	0.16142857142857142	lnc_inter_chr10_9224_DBR70_Agtr1a_RBR1
lnc_inter_chr10_9224	2610507B11Rik	159	lnc_inter_chr10_9224_2610507B11Rik_DBR24	24	chr10	52491	52518	27	1	16	28	1.3784615384615384	22.055384615384614	16.25	0.2	0.005625	lnc_inter_chr10_9224_DBR24_2610507B11Rik_RBR1
lnc_inter_chr10_9224	Acp6	159	lnc_inter_chr10_9224_Acp6_DBR37	37	chr10	52491	52518	27	2	14	63	3.019969278033794	23.155145929339476	16.87878787878788	0.1893939393939394	0.07213636363636364	lnc_inter_chr10_9224_DBR37_Acp6_RBR1,lnc_inter_chr10_9224_DBR37_Acp6_RBR5
lnc_inter_chr10_9224	Actb	159	lnc_inter_chr10_9224_Actb_DBR49	49	chr10	52482	52518	36	1	13	38	1.625	21.125	19	0.18923076923076923	0.07984615384615384	lnc_inter_chr10_9224_DBR49_Actb_RBR2
lnc_inter_chr10_9224	Aebp2	159	lnc_inter_chr10_9224_Aebp2_DBR65	65	chr10	52494	52518	24	1	12	52	2.5785123966942147	30.942148760330575	16.25	0.19416666666666668	0.02041666666666666	lnc_inter_chr10_9224_DBR65_Aebp2_RBR2
lnc_inter_chr10_9224	Agrn	159	lnc_inter_chr10_9224_Agrn_DBR25	25	chr10	52494	52518	24	1	4	24	1.2	4.8	16	0.2	0.05	lnc_inter_chr10_9224_DBR25_Agrn_RBR5
lnc_inter_chr10_9224	Akirin2	159	lnc_inter_chr10_9224_Akirin2_DBR23	23	chr10	52494	52518	24	1	8	24	1.1851851851851851	9.48148148148148	16.25	0.1975	0.011875	lnc_inter_chr10_9224_DBR23_Akirin2_RBR3
lnc_inter_chr10_9224	Antxr2	159	lnc_inter_chr10_9224_Antxr2_DBR38	38	chr10	52494	52518	24	2	11	44	2.194029850746269	12.940298507462686	16.05	0.1995	0.0799	lnc_inter_chr10_9224_DBR38_Antxr2_RBR2,lnc_inter_chr10_9224_DBR38_Antxr2_RBR3
lnc_inter_chr10_9224	Ap1g1	159	lnc_inter_chr10_9224_Ap1g1_DBR16	16	chr10	52494	52518	24	1	24	32	1.6	38.400000000000006	16	0.2	0.00416666666666666	lnc_inter_chr10_9224_DBR16_Ap1g1_RBR1
lnc_inter_chr10_9224	Arcn1	159	lnc_inter_chr10_9224_Arcn1_DBR30	30	chr10	52491	52518	27	1	22	32	1.5820224719101124	34.80449438202247	16.227272727272727	0.19772727272727275	0.00863636363636363	lnc_inter_chr10_9224_DBR30_Arcn1_RBR2
lnc_inter_chr10_9224	Arl8b	159	lnc_inter_chr10_9224_Arl8b_DBR38	38	chr10	52482	52518	36	2	6	51	2.55	7.65	16	0.2	0.10833333333333334	lnc_inter_chr10_9224_DBR38_Arl8b_RBR2,lnc_inter_chr10_9224_DBR38_Arl8b_RBR3
lnc_inter_chr10_9224	Actr8	159	lnc_inter_chr10_9224_Actr8_DBR27	27	chr10	52494	52519	25	1	20	39	1.9402985074626864	38.80597014925373	16.15	0.1965	0.01215	lnc_inter_chr10_9224_DBR27_Actr8_RBR2
lnc_inter_chr10_9224	Anapc1	159	lnc_inter_chr10_9224_Anapc1_DBR28	28	chr10	52491	52519	28	2	20	51	2.49492385786802	29.403553299492387	16.315789473684212	0.19894736842105265	0.086	lnc_inter_chr10_9224_DBR28_Anapc1_RBR1,lnc_inter_chr10_9224_DBR28_Anapc1_RBR2
lnc_inter_chr10_9224	Anxa7	159	lnc_inter_chr10_9224_Anxa7_DBR26	26	chr10	52491	52519	28	1	41	42	2.079710144927536	85.26811594202898	16.170731707317074	0.19951219512195123	0.00621951219512195	lnc_inter_chr10_9224_DBR26_Anxa7_RBR1
lnc_inter_chr10_9224	Arl5a	159	lnc_inter_chr10_9224_Arl5a_DBR19	19	chr10	52494	52519	25	1	17	36	1.7947214076246334	30.51026392961877	16.11764705882353	0.19647058823529412	0.01441176470588235	lnc_inter_chr10_9224_DBR19_Arl5a_RBR3
lnc_inter_chr10_9224	Arntl	159	lnc_inter_chr10_9224_Arntl_DBR37	37	chr10	52491	52519	28	1	18	33	1.5755968169761274	28.360742705570292	16.88888888888889	0.19333333333333333	0.03583333333333333	lnc_inter_chr10_9224_DBR37_Arntl_RBR2
lnc_inter_chr10_9224	Anapc15	159	lnc_inter_chr10_9224_Anapc15_DBR27	27	chr10	52492	52523	31	1	5	25	1.1904761904761905	5.9523809523809526	17	0.19	0.131	lnc_inter_chr10_9224_DBR27_Anapc15_RBR3
lnc_inter_chr10_9224	Aebp2	160	lnc_inter_chr10_9224_Aebp2_DBR66	66	chr10	54164	54186	22	1	2	22	1.1	2.2	16	0.2	0.125	lnc_inter_chr10_9224_DBR66_Aebp2_RBR2
lnc_inter_chr10_9224	Adamts6	160	lnc_inter_chr10_9224_Adamts6_DBR80	80	chr10	54172	54192	20	1	2	23	1.15	2.3	16	0.2	0.1	lnc_inter_chr10_9224_DBR80_Adamts6_RBR6
lnc_inter_chr10_9224	Anapc15	161	lnc_inter_chr10_9224_Anapc15_DBR28	28	chr10	54871	54894	23	1	2	24	1.2	2.4	16	0.2	0.15	lnc_inter_chr10_9224_DBR28_Anapc15_RBR3
lnc_inter_chr10_9224	Acp6	161	lnc_inter_chr10_9224_Acp6_DBR38	38	chr10	54874	54895	21	2	3	40	2	3	16	0.2	0.1125	lnc_inter_chr10_9224_DBR38_Acp6_RBR1,lnc_inter_chr10_9224_DBR38_Acp6_RBR5
lnc_inter_chr10_9224	Actr8	161	lnc_inter_chr10_9224_Actr8_DBR28	28	chr10	54874	54898	24	1	4	21	1.037037037037037	4.148148148148148	16.5	0.185	0.07375000000000001	lnc_inter_chr10_9224_DBR28_Actr8_RBR2
lnc_inter_chr10_9224	Anapc1	161	lnc_inter_chr10_9224_Anapc1_DBR29	29	chr10	54871	54898	27	1	6	32	1.586776859504132	9.520661157024792	16.333333333333332	0.19	0.0825	lnc_inter_chr10_9224_DBR29_Anapc1_RBR1
lnc_inter_chr10_9224	Anxa7	161	lnc_inter_chr10_9224_Anxa7_DBR27	27	chr10	54870	54898	28	1	6	27	1.2857142857142858	7.714285714285715	17	0.19	0.08583333333333333	lnc_inter_chr10_9224_DBR27_Anxa7_RBR1
lnc_inter_chr10_9224	Ap1g1	161	lnc_inter_chr10_9224_Ap1g1_DBR17	17	chr10	54875	54898	23	1	3	35	1.75	5.25	16	0.2	0.05	lnc_inter_chr10_9224_DBR17_Ap1g1_RBR1
lnc_inter_chr10_9224	Arl5a	161	lnc_inter_chr10_9224_Arl5a_DBR20	20	chr10	54874	54898	24	1	4	33	1.6296296296296295	6.518518518518518	16.25	0.1975	0.07375000000000001	lnc_inter_chr10_9224_DBR20_Arl5a_RBR3
lnc_inter_chr10_9224	Arntl	161	lnc_inter_chr10_9224_Arntl_DBR38	38	chr10	54874	54898	24	1	6	33	1.6363636363636362	9.818181818181817	16.166666666666668	0.19833333333333333	0.06583333333333334	lnc_inter_chr10_9224_DBR38_Arntl_RBR2
lnc_inter_chr10_9224	AI987944	162	lnc_inter_chr10_9224_AI987944_DBR24	24	chr10	57254	57293	39	1	2	21	1.024390243902439	2.048780487804878	16.5	0.195	0.635	lnc_inter_chr10_9224_DBR24_AI987944_RBR1
lnc_inter_chr10_9224	Arid2	162	lnc_inter_chr10_9224_Arid2_DBR17	17	chr10	57255	57294	39	1	2	43	2.047619047619047	4.095238095238095	17	0.19	0.64	lnc_inter_chr10_9224_DBR17_Arid2_RBR1
lnc_inter_chr10_9224	Adamts6	163	lnc_inter_chr10_9224_Adamts6_DBR82	82	chr10	57327	57362	35	2	9	71	2.915492957746479	16.323943661971832	18.75	0.196875	0.043875	lnc_inter_chr10_9224_DBR82_Adamts6_RBR5,lnc_inter_chr10_9224_DBR82_Adamts6_RBR6
lnc_inter_chr10_9224	Amigo2	163	lnc_inter_chr10_9224_Amigo2_DBR23	23	chr10	57331	57365	34	1	2	21	1.024390243902439	2.048780487804878	16.5	0.195	0	lnc_inter_chr10_9224_DBR23_Amigo2_RBR5
lnc_inter_chr10_9224	2610507B11Rik	163	lnc_inter_chr10_9224_2610507B11Rik_DBR26	26	chr10	57331	57367	36	1	24	34	1.5875486381322956	38.1011673151751	17.291666666666668	0.19208333333333333	0.00375	lnc_inter_chr10_9224_DBR26_2610507B11Rik_RBR1
lnc_inter_chr10_9224	Acp6	163	lnc_inter_chr10_9224_Acp6_DBR39	39	chr10	57329	57367	38	2	11	66	3.0662837999521417	16.26322086623594	17.444444444444443	0.19	0.01777777777777777	lnc_inter_chr10_9224_DBR39_Acp6_RBR1,lnc_inter_chr10_9224_DBR39_Acp6_RBR3
lnc_inter_chr10_9224	Actb	163	lnc_inter_chr10_9224_Actb_DBR51	51	chr10	57332	57367	35	1	3	36	1.7419354838709675	5.225806451612903	17	0.17666666666666667	0.04833333333333333	lnc_inter_chr10_9224_DBR51_Actb_RBR2
lnc_inter_chr10_9224	Actr8	163	lnc_inter_chr10_9224_Actr8_DBR29	29	chr10	57331	57367	36	1	18	38	1.7583547557840618	31.65038560411311	17.444444444444443	0.19222222222222224	0.00444444444444444	lnc_inter_chr10_9224_DBR29_Actr8_RBR2
lnc_inter_chr10_9224	Aebp2	163	lnc_inter_chr10_9224_Aebp2_DBR68	68	chr10	57329	57367	38	1	20	50	2.127659574468085	42.5531914893617	18.95	0.1935	0.0145	lnc_inter_chr10_9224_DBR68_Aebp2_RBR2
lnc_inter_chr10_9224	Agrn	163	lnc_inter_chr10_9224_Agrn_DBR27	27	chr10	57331	57367	36	1	6	24	1.152	6.912000000000001	16.833333333333332	0.19166666666666668	0	lnc_inter_chr10_9224_DBR27_Agrn_RBR5
lnc_inter_chr10_9224	Akirin2	163	lnc_inter_chr10_9224_Akirin2_DBR25	25	chr10	57331	57367	36	1	13	24	1.1555555555555554	15.02222222222222	16.76923076923077	0.19230769230769232	0.0033076923076923	lnc_inter_chr10_9224_DBR25_Akirin2_RBR3
lnc_inter_chr10_9224	Alg6	163	lnc_inter_chr10_9224_Alg6_DBR21	21	chr10	57331	57367	36	1	19	24	1.1515151515151516	21.87878787878788	16.842105263157894	0.19157894736842104	0	lnc_inter_chr10_9224_DBR21_Alg6_RBR3
lnc_inter_chr10_9224	Anapc1	163	lnc_inter_chr10_9224_Anapc1_DBR30	30	chr10	57331	57367	36	1	23	28	1.3169734151329244	30.290388548057265	17.17391304347826	0.1917391304347826	0.00165217391304347	lnc_inter_chr10_9224_DBR30_Anapc1_RBR1
lnc_inter_chr10_9224	Ankrd54	163	lnc_inter_chr10_9224_Ankrd54_DBR31	31	chr10	57331	57367	36	1	37	33	1.4908424908424909	55.16117216117215	17.89189189189189	0.1908108108108108	0	lnc_inter_chr10_9224_DBR31_Ankrd54_RBR2
lnc_inter_chr10_9224	Antxr2	163	lnc_inter_chr10_9224_Antxr2_DBR40	40	chr10	57331	57367	36	1	16	24	1.1531531531531531	18.45045045045045	16.8125	0.191875	0.0028125	lnc_inter_chr10_9224_DBR40_Antxr2_RBR3
lnc_inter_chr10_9224	Anxa7	163	lnc_inter_chr10_9224_Anxa7_DBR28	28	chr10	57331	57367	36	1	47	40	1.768579492003763	83.12323612417686	18.27659574468085	0.19085106382978723	7.021276595744682e-4	lnc_inter_chr10_9224_DBR28_Anxa7_RBR1
lnc_inter_chr10_9224	Ap1g1	163	lnc_inter_chr10_9224_Ap1g1_DBR18	18	chr10	57331	57367	36	1	31	30	1.3716814159292037	42.52212389380531	17.677419354838708	0.19096774193548388	0	lnc_inter_chr10_9224_DBR18_Ap1g1_RBR1
lnc_inter_chr10_9224	Arcn1	163	lnc_inter_chr10_9224_Arcn1_DBR32	32	chr10	57331	57367	36	1	28	31	1.3932584269662922	39.01123595505618	17.964285714285715	0.19178571428571428	0.00235714285714285	lnc_inter_chr10_9224_DBR32_Arcn1_RBR2
lnc_inter_chr10_9224	Arl5a	163	lnc_inter_chr10_9224_Arl5a_DBR21	21	chr10	57331	57367	36	1	24	28	1.3176470588235294	31.623529411764707	17.166666666666668	0.19166666666666668	0	lnc_inter_chr10_9224_DBR21_Arl5a_RBR3
lnc_inter_chr10_9224	Arntl	163	lnc_inter_chr10_9224_Arntl_DBR39	39	chr10	57331	57367	36	1	19	31	1.4615384615384617	27.769230769230777	17.157894736842106	0.19105263157894736	0.00921052631578947	lnc_inter_chr10_9224_DBR39_Arntl_RBR2
lnc_inter_chr10_9224	Arpc2	163	lnc_inter_chr10_9224_Arpc2_DBR16	16	chr10	57331	57367	36	1	3	22	1.0819672131147542	3.245901639344263	16.333333333333332	0.19666666666666668	0	lnc_inter_chr10_9224_DBR16_Arpc2_RBR2
lnc_inter_chr10_9224	Arsb	163	lnc_inter_chr10_9224_Arsb_DBR20	20	chr10	57331	57367	36	1	10	21	1.0294117647058825	10.294117647058824	16.4	0.196	0	lnc_inter_chr10_9224_DBR20_Arsb_RBR1
lnc_inter_chr10_9224	Actb	164	lnc_inter_chr10_9224_Actb_DBR52	52	chr10	59157	59184	27	1	2	27	1.08	2.16	20	0.2	0.12	lnc_inter_chr10_9224_DBR52_Actb_RBR2
lnc_inter_chr10_9224	Agtr1a	164	lnc_inter_chr10_9224_Agtr1a_DBR74	74	chr10	59159	59184	25	1	2	48	2.0425531914893615	4.085106382978723	19	0.19	0.17	lnc_inter_chr10_9224_DBR74_Agtr1a_RBR1
lnc_inter_chr10_9224	Adamts6	164	lnc_inter_chr10_9224_Adamts6_DBR84	84	chr10	59161	59192	31	2	3	51	2.0508474576271185	3.1016949152542375	20	0.1925	0.1775	lnc_inter_chr10_9224_DBR84_Adamts6_RBR5,lnc_inter_chr10_9224_DBR84_Adamts6_RBR6
lnc_inter_chr10_9224	A430005L14Rik	165	lnc_inter_chr10_9224_A430005L14Rik_DBR37	37	chr10	60622	60655	33	1	2	26	1.2682926829268293	2.5365853658536586	16.5	0.195	0.39	lnc_inter_chr10_9224_DBR37_A430005L14Rik_RBR2
lnc_inter_chr10_9224	Aen	165	lnc_inter_chr10_9224_Aen_DBR52	52	chr10	60634	60655	21	1	2	30	1.4634146341463414	2.926829268292683	16.5	0.195	0.44	lnc_inter_chr10_9224_DBR52_Aen_RBR1
lnc_inter_chr10_9224	Apoh	165	lnc_inter_chr10_9224_Apoh_DBR35	35	chr10	60632	60655	23	1	2	22	1.0731707317073171	2.1463414634146343	16.5	0.195	0.44	lnc_inter_chr10_9224_DBR35_Apoh_RBR3
lnc_inter_chr10_9224	Arap2	165	lnc_inter_chr10_9224_Arap2_DBR31	31	chr10	60611	60655	44	1	9	23	1.101063829787234	9.909574468085106	16.88888888888889	0.19111111111111112	0.30777777777777776	lnc_inter_chr10_9224_DBR31_Arap2_RBR1
lnc_inter_chr10_9224	Aebp2	165	lnc_inter_chr10_9224_Aebp2_DBR71	71	chr10	60611	60657	46	1	15	25	1.1329305135951662	16.993957703927492	17.8	0.19266666666666668	0.31066666666666665	lnc_inter_chr10_9224_DBR71_Aebp2_RBR4
lnc_inter_chr10_9224	Aox3	165	lnc_inter_chr10_9224_Aox3_DBR29	29	chr10	60620	60657	37	1	24	49	1.8064516129032255	43.354838709677416	21.875	0.1925	0.3254166666666667	lnc_inter_chr10_9224_DBR29_Aox3_RBR1
lnc_inter_chr10_9224	Arhgef19	165	lnc_inter_chr10_9224_Arhgef19_DBR30	30	chr10	60614	60657	43	1	15	24	1.1320754716981132	16.9811320754717	17.466666666666665	0.175	0.358	lnc_inter_chr10_9224_DBR30_Arhgef19_RBR2
lnc_inter_chr10_9224	Arid1b	165	lnc_inter_chr10_9224_Arid1b_DBR37	37	chr10	60618	60657	39	1	23	48	2.07909604519774	47.81920903954802	18.565217391304348	0.1956521739130435	0.37956521739130433	lnc_inter_chr10_9224_DBR37_Arid1b_RBR2
lnc_inter_chr10_9224	0610010F05Rik	165	lnc_inter_chr10_9224_0610010F05Rik_DBR31	31	chr10	60612	60671	59	1	242	87	2.990625	723.73125	23.805785123966945	0.18243801652892563	0.34070247933884296	lnc_inter_chr10_9224_DBR31_0610010F05Rik_RBR2
lnc_inter_chr10_9224	Abca8a	165	lnc_inter_chr10_9224_Abca8a_DBR51	51	chr10	60611	60671	60	1	338	76	2.5793754393011348	871.8288984837835	24.49112426035503	0.1693491124260355	0.3557396449704142	lnc_inter_chr10_9224_DBR51_Abca8a_RBR4
lnc_inter_chr10_9224	Arpp19	165	lnc_inter_chr10_9224_Arpp19_DBR26	26	chr10	60612	60671	59	1	298	101	3.486389435885555	1038.9440518938954	24.033557046979865	0.17104026845637585	0.355	lnc_inter_chr10_9224_DBR26_Arpp19_RBR1
lnc_inter_chr10_9224	Ankrd46	165	lnc_inter_chr10_9224_Ankrd46_DBR24	24	chr10	60612	60674	62	1	39	35	1.2319494584837545	48.04602888086642	23.256410256410255	0.1823076923076923	0.3376923076923077	lnc_inter_chr10_9224_DBR24_Ankrd46_RBR1
lnc_inter_chr10_9224	Arid1b	166	lnc_inter_chr10_9224_Arid1b_DBR38	38	chr10	60675	60704	29	1	2	23	1.1219512195121952	2.2439024390243905	16.5	0.195	0.33999999999999997	lnc_inter_chr10_9224_DBR38_Arid1b_RBR2
lnc_inter_chr10_9224	Aebp2	166	lnc_inter_chr10_9224_Aebp2_DBR72	72	chr10	60672	60707	35	1	4	23	1.0952380952380951	4.380952380952381	17	0.19	0.29	lnc_inter_chr10_9224_DBR72_Aebp2_RBR4
lnc_inter_chr10_9224	0610010F05Rik	166	lnc_inter_chr10_9224_0610010F05Rik_DBR32	32	chr10	60674	60715	41	1	61	71	2.7709532949456173	169.02815099168265	20.57377049180328	0.1970491803278689	0.30475409836065576	lnc_inter_chr10_9224_DBR32_0610010F05Rik_RBR2
lnc_inter_chr10_9224	Abca8a	166	lnc_inter_chr10_9224_Abca8a_DBR52	52	chr10	60674	60715	41	1	103	78	2.7857142857142856	286.9285714285714	22.48543689320388	0.1974757281553398	0.31485436893203883	lnc_inter_chr10_9224_DBR52_Abca8a_RBR4
lnc_inter_chr10_9224	Ankrd46	166	lnc_inter_chr10_9224_Ankrd46_DBR25	25	chr10	60674	60715	41	1	15	35	1.4037433155080214	21.056149732620323	20.066666666666663	0.19466666666666668	0.308	lnc_inter_chr10_9224_DBR25_Ankrd46_RBR1
lnc_inter_chr10_9224	Arpp19	166	lnc_inter_chr10_9224_Arpp19_DBR27	27	chr10	60674	60715	41	1	110	91	3.4012911994563373	374.1420319401971	21.527272727272727	0.19563636363636364	0.3155454545454546	lnc_inter_chr10_9224_DBR27_Arpp19_RBR1
lnc_inter_chr10_9224	Arap2	166	lnc_inter_chr10_9224_Arap2_DBR32	32	chr10	60684	60716	32	1	2	22	1.0476190476190477	2.0952380952380953	17	0.19	0.28500000000000003	lnc_inter_chr10_9224_DBR32_Arap2_RBR1
lnc_inter_chr10_9224	Abcb7	166	lnc_inter_chr10_9224_Abcb7_DBR34	34	chr10	60611	60720	109	1	93	70	2.7113702623906706	252.15743440233237	20.9247311827957	0.19	0.35795698924731184	lnc_inter_chr10_9224_DBR34_Abcb7_RBR4
lnc_inter_chr10_9224	Adamts6	166	lnc_inter_chr10_9224_Adamts6_DBR85	85	chr10	60615	60720	105	1	39	76	3.4029850746268657	132.71641791044777	18	0.19333333333333333	0.38	lnc_inter_chr10_9224_DBR85_Adamts6_RBR8
lnc_inter_chr10_9224	Araf	167	lnc_inter_chr10_9224_Araf_DBR11	11	chr10	60723	60748	25	1	4	20	1	4	16	0.2	0.3	lnc_inter_chr10_9224_DBR11_Araf_RBR1
lnc_inter_chr10_9224	A430005L14Rik	167	lnc_inter_chr10_9224_A430005L14Rik_DBR38	38	chr10	60723	60749	26	1	2	26	1.0196078431372548	2.0392156862745097	20.5	0.195	0.39	lnc_inter_chr10_9224_DBR38_A430005L14Rik_RBR2
lnc_inter_chr10_9224	Aox3	167	lnc_inter_chr10_9224_Aox3_DBR30	30	chr10	60723	60751	28	1	33	51	2.10375	69.42375000000001	19.515151515151516	0.1939393939393939	0.2975757575757576	lnc_inter_chr10_9224_DBR30_Aox3_RBR1
lnc_inter_chr10_9224	Actb	167	lnc_inter_chr10_9224_Actb_DBR53	53	chr10	60723	60753	30	1	3	26	1.238095238095238	3.7142857142857144	17	0.19	0.39666666666666667	lnc_inter_chr10_9224_DBR53_Actb_RBR2
lnc_inter_chr10_9224	Ankrd28	167	lnc_inter_chr10_9224_Ankrd28_DBR32	32	chr10	60729	60753	24	1	2	22	1.0731707317073171	2.1463414634146343	16.5	0.195	0.365	lnc_inter_chr10_9224_DBR32_Ankrd28_RBR1
lnc_inter_chr10_9224	Arid1b	167	lnc_inter_chr10_9224_Arid1b_DBR39	39	chr10	60723	60755	32	1	24	39	1.6335078534031413	39.20418848167539	19.333333333333332	0.19	0.3729166666666667	lnc_inter_chr10_9224_DBR39_Arid1b_RBR2
lnc_inter_chr10_9224	Aebp2	167	lnc_inter_chr10_9224_Aebp2_DBR73	73	chr10	60723	60759	36	1	18	27	1.1599045346062051	20.878281622911693	18.833333333333332	0.19	0.29055555555555557	lnc_inter_chr10_9224_DBR73_Aebp2_RBR4
lnc_inter_chr10_9224	0610010F05Rik	167	lnc_inter_chr10_9224_0610010F05Rik_DBR33	33	chr10	60723	60762	39	1	185	91	3.1268573551263	578.4686106983655	23.654054054054058	0.1877837837837838	0.3102162162162162	lnc_inter_chr10_9224_DBR33_0610010F05Rik_RBR2
lnc_inter_chr10_9224	Abca8a	167	lnc_inter_chr10_9224_Abca8a_DBR53	53	chr10	60723	60762	39	2	291	102	3.743992497948658	795.0138319071622	20.58650519031142	0.18567820069204152	0.3490484429065744	lnc_inter_chr10_9224_DBR53_Abca8a_RBR4,lnc_inter_chr10_9224_DBR53_Abca8a_RBR5
